PROCEDURE_CAT;PROCEDURE_SCHEM;PROCEDURE_NAME;COLUMN_NAME;COLUMN_TYPE;DATA_TYPE;TYPE_NAME;PRECISION;LENGTH;SCALE;RADIX;NULLABLE;REMARKS
FLC_RU;dbo;sj_get_object_events;1;@event_type_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;sj_get_object_events;1;@date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;sj_get_object_events;1;@rows;2;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;sj_get_product_values;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sj_update_directories;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sj_update_directories;1;@date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;sj_update_lists;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sj_update_lists;1;@date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;sjo_add_members;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sjo_add_members;1;@dt_start;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;sjo_add_members;1;@dt_end;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;sl_32015_04;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_label;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_label;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_label_lz;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_label_lz;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_83r;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_83r;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_a34;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_a34;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_a34_new;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_a34_new;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_a35;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_a35;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_a35_new;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_a35_new;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_a36;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_a36;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_a36_new;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_a36_new;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_discount500;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_discount500;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_discount500_noq3;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_discount500_noq3;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_discount500_q3;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_discount500_q3;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_gift_uved;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_gift_uved;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_ms01;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_ms01;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_ms03;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_ms03;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_ms04;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_ms04;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_ms109R;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_ms109R;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_ms40;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_ms40;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_ms40_gold;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_ms40_gold;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_ms41;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_ms41;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_ms42;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_ms42;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_ms44;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_ms44;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_ms52;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_ms52;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_ms55;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_ms55;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_ms57;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_ms57;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_ms62;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_ms62;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_ms68;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_ms68;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_ms69;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_ms69;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_ms71;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_ms71;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_ms72;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_ms72;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_ms_let40;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_ms_let40;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_p28;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_p28;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_p82r;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_p82r;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_puz;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_puz;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_serial;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_serial;1;@var;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;sl_let_serial;1;@member_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;sl_let_serial;1;@page;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;sl_let_serial;1;@remark_all;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_serial_15;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_serial_15;1;@var;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;sl_let_serial_15;1;@member_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;sl_let_serial_15;1;@page;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;sl_let_serial_15;1;@remark_all;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_slp_008;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_slp_008;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_slp_009;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_slp_009;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_slp_014;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_slp_014;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_slp_027;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_slp_027;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_slp_033;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_slp_033;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_slp_059;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_slp_059;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_let_swst_labels;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_let_swst_labels;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_ms54;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_ms54;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_ms60;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_ms60;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_rem_card;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_rem_card;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_returns_sliv;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_returns_sliv;1;@type;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;sl_returns_sliv;1;@remark;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_returns_sliv;1;@returnmark;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;sl_slb18;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_slb18;1;@ssql;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;sl_temp_temp_temp;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_uncatalog;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sl_uncatalog;1;@CREATE_DATE;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;sl_uncatalog;1;@CHANNEL_ID;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;sp_get_db_scheme;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sp_get_db_scheme;1;@db;1;12;varchar;50;50;0;0;2;null
FLC_RU;dbo;sp_get_db_scheme;1;@forload;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;sp_getdbrepstat;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sp_identity_help;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sp_idgap_repair;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sp_idgap_repair;1;@table_name;1;12;varchar;30;30;0;0;2;null
FLC_RU;dbo;sp_idgap_repair;1;@gap_hi;1;2;numeric;38;17;0;0;2;null
FLC_RU;dbo;sp_idgap_repair;1;@gap_reset;1;2;numeric;38;17;0;0;2;null
FLC_RU;dbo;sp_pb60table;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sp_pb60table;1;@table_name;1;12;varchar;32;32;0;0;2;null
FLC_RU;dbo;sp_pb60table;1;@table_owner;1;12;varchar;32;32;0;0;2;null
FLC_RU;dbo;sp_pb60table;1;@table_qualifier;1;12;varchar;32;32;0;0;2;null
FLC_RU;dbo;sp_pb60table;1;@table_type;1;12;varchar;100;100;0;0;2;null
FLC_RU;dbo;spm_get_available_proc;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;spm_get_available_proc;1;@login_name;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;spm_get_proc_text;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;spm_get_proc_text;1;@proc_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;spm_set_proc_for_login;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;spm_set_proc_for_login;1;@login_name;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;spm_set_proc_for_login;1;@proc_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;spm_set_proc_for_login;1;@action_type;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;sv_copy_good;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;sv_copy_good;1;@good_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;test1;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;test1;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;tmp_move_to_internet;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;tmp_move_to_internet;1;@product_code;1;12;varchar;10;10;0;0;2;null
FLC_RU;dbo;tmp_move_to_internet;1;@PRICE1;1;3;money;19;8;4;0;2;null
FLC_RU;dbo;tmp_move_to_internet;1;@PRICE2;1;3;money;19;8;4;0;2;null
FLC_RU;dbo;tmp_move_to_internet;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;tmp_move_to_internet;1;@rule_id1;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;tmp_move_to_internet;1;@rule_id2;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;tmp_rep_stat_week_total_act_kh;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;tmp_rep_stat_week_total_act_kh;1;@result_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;tmp_rep_stat_week_total_act_kh;1;@dfrom;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;tmp_rep_stat_week_total_act_kh;1;@dto;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;tmp_rep_stat_week_total_act_kh;1;@reminder_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;tmp_rep_stat_week_total_act_kh;1;@channels;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;tmp_rep_stat_week_total_act_kh;1;@ch54;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;tmp_rep_stat_week_total_act_kh;1;@task_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;tmp_set_product_price2;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;tmp_set_product_price2;1;@product_code;1;12;varchar;10;10;0;0;2;null
FLC_RU;dbo;tmp_set_product_price2;1;@PRICE;1;3;money;19;8;4;0;2;null
FLC_RU;dbo;tmp_set_product_price2;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;tmp_set_product_price2;1;@rule_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;tmp_set_product_price2;1;@priority;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;tmp_set_product_price;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;tmp_set_product_price;1;@product_code;1;12;varchar;10;10;0;0;2;null
FLC_RU;dbo;tmp_set_product_price;1;@PRICE;1;3;money;19;8;4;0;2;null
FLC_RU;dbo;tmp_set_product_price;1;@channel_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;tmp_set_product_price;1;@rule_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;tmp_set_product_price;1;@priority;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;transliterate_message;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;transliterate_message;1;@message;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;transliterate_message;1;@msg;2;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;ufp_convert_char_num;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;upr_pko_book_1_t;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;upr_pko_book_1_t;1;@BD;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;upr_pko_book_1_t;1;@SR;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;upr_pko_book_1_t;1;@tbl;1;12;varchar;30;30;0;0;2;null
FLC_RU;dbo;upr_pko_book_t;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;upr_pko_book_t;1;@BD;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;upr_pko_book_t;1;@SR;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;upr_pko_book_t;1;@BOOK_LIST_ID;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_1c_auto_m_fm_post;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_1c_auto_m_fm_post;1;@DATE1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_1c_avto_book_pko;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_1c_avto_book_pko;1;@d1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_1c_avto_book_pko;1;@d2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_1c_avto_cash_flow;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_1c_avto_cash_flow;1;@d1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_1c_avto_defect_spis;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_1c_avto_inventory;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_1c_avto_nedos_mag;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_1c_avto_price_list;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_1c_avto_reliz_v_mag;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_1c_avto_reliz_v_mag;1;@d1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_1c_avto_reliz_v_mag;1;@d2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_1c_avto_revaluation;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_1c_avto_sales_return;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_1c_avto_sales_return;1;@d1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_1c_avto_sales_return;1;@d2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_1c_avto_shop_1inventory;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_1c_avto_shop_1inventory;1;@INVENTORY_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_1c_avto_shop_to_shop;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_1c_avto_shop_to_shop;1;@d1;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_1c_avto_shop_to_shop;1;@d2;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_1c_avto_spis_mat;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_1c_avto_vozvr_mag;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_1c_avto_vozvr_pok;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_1c_export2;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_1c_export3;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_1c_export3;1;@dfrom;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_1c_export4;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_1c_export;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_OG_group_order_rollback;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_OG_group_order_rollback;1;@GROUP_ORDER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_OG_order_correction_np;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_OG_order_correction_np;1;@receipt_number;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_OG_order_correction_np;1;@group_order_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_OG_order_rollback;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_OG_order_rollback;1;@ORDER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_OG_order_rollback;1;@ERR_REMARK;2;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_OG_process_np;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_OG_process_np;1;@GROUP_ORDER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_OG_process_np;1;@NSMEP_discount;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_OG_process_np_acc_cheque;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_OG_process_np_acc_cheque;1;@GROUP_ORDER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_OG_process_np_acc_cheque;1;@card;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_OG_process_np_packing;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_OG_process_np_packing;1;@GROUP_ORDER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_OG_process_np_rsrv;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_OG_process_np_rsrv;1;@GROUP_ORDER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_OG_receipt_prepare;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_OG_receipt_prepare;1;@GROUP_ORDER_ID;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_OG_receipt_prepare;1;@sales_register_id;1;4;int;10;4;0;0;2;null
FLC_RU;dbo;usp_O_member_create_shop;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_O_member_create_shop;1;@member_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_O_member_create_shop;1;@member_last_name;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_O_member_create_shop;1;@member_first_name;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_O_member_create_shop;1;@member_patronymic;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_O_member_create_shop;1;@member_sex;1;-6;tinyint;3;1;0;0;2;null
FLC_RU;dbo;usp_O_member_create_shop;1;@member_birthday;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_O_member_create_shop;1;@member_enrollment_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_O_member_create_shop;1;@address_line;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_O_member_create_shop;1;@territory_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_O_member_create_shop;1;@zipcode_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_O_member_create_shop;1;@member_address_date;1;93;datetime;23;8;3;0;2;null
FLC_RU;dbo;usp_O_member_create_shop;1;@member_phone_number;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_O_member_create_shop;1;@status_id;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_O_member_create_shop;1;@type_id;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_O_member_create_shop;1;@address_status_id;1;5;smallint;5;2;0;0;2;null
FLC_RU;dbo;usp_O_member_create_shop_fr;1;RETURN_VALUE;5;4;int;10;4;0;0;0;procedureColumnReturn
FLC_RU;dbo;usp_O_member_create_shop_fr;1;@member_id;1;2;numeric;18;9;0;0;2;null
FLC_RU;dbo;usp_O_member_create_shop_fr;1;@member_last_name;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_O_member_create_shop_fr;1;@member_first_name;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_O_member_create_shop_fr;1;@member_patronymic;1;12;varchar;255;255;0;0;2;null
FLC_RU;dbo;usp_O_member_create_shop_fr;1;@member_sex;1;-6;tinyint;3;1;0;0;2;null
